dim,k,p,scale,L_reg,eigen_error,orth_error,eigen_cost,eigenvalue_mse,eigenfunc_mse
2.0,6.0,250.0,0.1,1e-06,16297.56731767444,3.358810915709315e-05,4858320.109203497,1608.9344794849194,8.971020569936476
2.0,6.0,250.0,0.12742749857031338,1e-06,4087.379921220271,3.88799997967032e-05,2187213.622374404,267.96110673668085,7.951059146997585
2.0,6.0,250.0,0.16237767391887217,1e-06,879.5153043104251,4.20926381197605e-05,1198635.5002946435,58.05354060063835,6.433734477755538
2.0,6.0,250.0,0.20691380811147897,1e-06,249.06956661255293,1.821858200626459e-05,838555.1095650145,18.678770824976958,3.6383881982612603
2.0,6.0,250.0,0.26366508987303583,1e-06,90.89062027231678,2.7553536013354987e-05,659970.8327794055,6.862622141622484,2.405123127272236
2.0,6.0,250.0,0.33598182862837817,1e-06,37.70828987775221,4.5301249343357334e-05,557100.1720933312,2.567832504803425,1.6547217659963218
2.0,6.0,250.0,0.42813323987193935,1e-06,17.317762260512776,6.851503115543051e-05,491080.0731069087,0.8830495361753176,1.0953180309946693
2.0,6.0,250.0,0.5455594781168519,1e-06,7.071095350393173,9.076580240635377e-05,448679.0878256855,0.2647892400101466,0.7349944226264665
2.0,6.0,250.0,0.6951927961775606,1e-06,3.0462299272292515,0.0001140588418685347,426303.5761164144,0.08189850562165446,0.5431688817558116
2.0,6.0,250.0,0.8858667904100825,1e-06,1.4375129292471391,0.00014406999743343322,414666.7229135685,0.02691152583667393,0.44697429213409456
2.0,6.0,250.0,1.1288378916846888,1e-06,0.6438655478283817,0.00015662507153634125,408301.4789104152,0.010151946846783626,0.401356228438425
2.0,6.0,250.0,1.438449888287663,1e-06,0.28095522645977367,0.00013426706483029796,405049.48483489215,0.004282123121296188,0.3778278199752148
2.0,6.0,250.0,1.8329807108324356,1e-06,0.19485909679006744,0.00013757284742150222,404355.3220524266,0.0034434043918835596,0.3772889552339232
2.0,6.0,250.0,2.3357214690901213,1e-06,0.09245090752658262,0.0001406084823563778,403224.0820453524,0.002483531183997258,0.3658265096547145
2.0,6.0,250.0,2.9763514416313175,1e-06,0.08285135023703195,0.0001440892432331769,403649.1644121791,0.0034763609799842487,0.3748574957800387
2.0,6.0,250.0,3.79269019073225,1e-06,0.09463842663400168,0.00013098185591695622,403734.5557370721,0.0032040250752263383,0.38097776977824527
2.0,6.0,250.0,4.832930238571752,1e-06,0.052161674959560075,0.0001319453543921406,403078.8962445177,0.0025485274453964655,0.3636289888711224
2.0,6.0,250.0,6.158482110660261,1e-06,0.03149908304385107,0.0001303500656690529,403109.6671516736,0.0029965555420999063,0.354665155461553
2.0,6.0,250.0,7.847599703514611,1e-06,0.028814215073990387,0.00014034508742460472,402935.58845522127,0.015150525376014107,0.35011133829638086
2.0,6.0,250.0,10.0,1e-06,0.4871575538251125,0.0001731058586121416,402851.8535356827,0.47342529156269897,0.34772206668337147
2.0,6.0,260.0,0.1,1e-06,15345.81866617922,2.8594492745384898e-05,4713914.4866020745,1505.4883646914586,8.957687509864554
2.0,6.0,260.0,0.12742749857031338,1e-06,4006.075954160194,3.67559575419132e-05,2146312.109732705,255.83165559705293,7.876101471705615
2.0,6.0,260.0,0.16237767391887217,1e-06,848.5193644429294,4.0077695634728486e-05,1183438.5620152724,56.027842421673995,6.465574752617954
2.0,6.0,260.0,0.20691380811147897,1e-06,255.3045586195111,1.8216234373271767e-05,828056.5484920611,17.836625127845828,3.468504408686728
2.0,6.0,260.0,0.26366508987303583,1e-06,88.44333533442577,3.3438904968327835e-05,645270.2204788579,6.172372294504054,2.2937990645482627
2.0,6.0,260.0,0.33598182862837817,1e-06,35.19489956924814,4.997949963406794e-05,550055.6452207209,2.3516446193531406,1.6032874955107794
2.0,6.0,260.0,0.42813323987193935,1e-06,16.550360432331352,6.586254449217125e-05,486985.44893419486,0.8080567385434498,1.0581486906161914
2.0,6.0,260.0,0.5455594781168519,1e-06,6.628641974924733,7.27242782159764e-05,445396.9839587336,0.2347714378958349,0.7112880716281994
2.0,6.0,260.0,0.6951927961775606,1e-06,2.9257467148293603,9.862265192369093e-05,424337.0904042627,0.06987067147139367,0.5296441015351521
2.0,6.0,260.0,0.8858667904100825,1e-06,1.361458518885506,0.00012473438784860993,413390.4999520819,0.021858351971287514,0.43954349063612375
2.0,6.0,260.0,1.1288378916846888,1e-06,0.58780314072405,0.00012926146671448727,407384.3632658439,0.008061183375060916,0.39714135941204887
2.0,6.0,260.0,1.438449888287663,1e-06,0.27302519786195845,0.0001303046315707573,404604.4136862102,0.0037080039901811073,0.3768796917706053
2.0,6.0,260.0,1.8329807108324356,1e-06,0.17989857941131135,0.00013982606169264048,404056.23938775156,0.003238983004787281,0.3762409265714266
2.0,6.0,260.0,2.3357214690901213,1e-06,0.09033143822211791,0.00014269082168851227,403093.9555087912,0.0024135332741492296,0.3656804091185425
2.0,6.0,260.0,2.9763514416313175,1e-06,0.07258003404703246,0.00014104603504462164,403368.70739773184,0.0032299789980357214,0.3723216823057225
2.0,6.0,260.0,3.79269019073225,1e-06,0.09358250948896675,0.0001316259745113487,403692.61885808833,0.0031790795209584587,0.38082891940131824
2.0,6.0,260.0,4.832930238571752,1e-06,0.05183636200584398,0.00013300142616714993,403029.7716223511,0.002534005351930246,0.3637876278463527
2.0,6.0,260.0,6.158482110660261,1e-06,0.03134425495288043,0.0001304263193457338,403083.2248678789,0.002941991674612998,0.35465814584015193
2.0,6.0,260.0,7.847599703514611,1e-06,0.0271513196569658,0.00013342065873108818,402923.9720600016,0.013464740866364651,0.3501172588532794
2.0,6.0,260.0,10.0,1e-06,0.4153425714422151,0.00013070031938972572,402845.0277456138,0.40196192194550817,0.34776268750583583
2.0,6.0,270.0,0.1,1e-06,13995.117459810772,2.7938570270345905e-05,4496854.056403128,1327.8892379523186,8.904941255446657
2.0,6.0,270.0,0.12742749857031338,1e-06,3847.381256586874,3.491568179022524e-05,2101757.570442839,242.14782966672635,7.302157385887956
2.0,6.0,270.0,0.16237767391887217,1e-06,829.8570238988984,4.038070931054164e-05,1159402.7661722365,52.92794493717825,6.638724571699171
2.0,6.0,270.0,0.20691380811147897,1e-06,247.77696434864814,1.9673471111840697e-05,816078.3703512071,16.842157956797372,3.3568397815692768
2.0,6.0,270.0,0.26366508987303583,1e-06,86.72686226522389,3.3305809093127295e-05,639659.4684346876,5.910465770534556,2.241764633315631
2.0,6.0,270.0,0.33598182862837817,1e-06,34.325229453512016,4.989608474510773e-05,546744.3816423824,2.2530528462429107,1.5765065688839384
2.0,6.0,270.0,0.42813323987193935,1e-06,,,,,
2.0,6.0,270.0,0.5455594781168519,1e-06,6.5029086614512845,6.678030186374019e-05,444245.1188713155,0.2237099482705982,0.701962035062631
2.0,6.0,270.0,0.6951927961775606,1e-06,2.8755408659462107,9.352088534449199e-05,423640.96236999694,0.06583345815597871,0.5243106134765603
2.0,6.0,270.0,0.8858667904100825,1e-06,1.329151158621917,0.00012229952939448496,413042.3747331359,0.02078880261757009,0.4372499568839696
2.0,6.0,270.0,1.1288378916846888,1e-06,0.5785138608888616,0.0001265233034621846,407244.3687124987,0.00777514319700886,0.39639182139613216
2.0,6.0,270.0,1.438449888287663,1e-06,0.2711157753374232,0.00013023411828815945,404532.52473751386,0.0035517961457783363,0.3764324768801769
2.0,6.0,270.0,1.8329807108324356,1e-06,0.17885938741507024,0.00013990813586782025,404032.09839874133,0.0032207464760608635,0.3761903059082521
2.0,6.0,270.0,2.3357214690901213,1e-06,0.09033948292625613,0.00014274866174343907,403082.95394485386,0.0024015712138190405,0.36565540170312744
2.0,6.0,270.0,2.9763514416313175,1e-06,0.07152937123785469,0.00014113673962552458,403343.53981261817,0.00320425123446487,0.3719810148260001
2.0,6.0,270.0,3.79269019073225,1e-06,0.09350641072695036,0.00013167703896715325,403689.7008669057,0.0031759858284692035,0.38084181410178397
2.0,6.0,270.0,4.832930238571752,1e-06,0.05173982757296072,0.00013318265688261539,403024.08073897654,0.0025266828868016735,0.36380395062187576
2.0,6.0,270.0,6.158482110660261,1e-06,0.03128312465932009,0.0001307667251805256,403079.56525952206,0.0029111367101818265,0.35464653413778713
2.0,6.0,270.0,7.847599703514611,1e-06,0.026617177400196007,0.00013200474328927333,402922.06716002664,0.012948365986563033,0.35011382075043074
2.0,6.0,270.0,10.0,1e-06,0.39682888476567013,0.00012780450167029656,402843.90177240013,0.38379780923064855,0.3477708517631126
2.0,6.0,280.0,0.1,1e-06,13555.932018897698,2.696795382276581e-05,4356738.4704817,1244.238271840953,9.462454281484163
2.0,6.0,280.0,0.12742749857031338,1e-06,3653.3735633711326,3.557457752485173e-05,2066007.8168808375,233.59553309750936,7.527213021859733
2.0,6.0,280.0,0.16237767391887217,1e-06,824.7940035261606,4.024421788978049e-05,1156111.7151571172,52.49025404101617,6.722917964586705
2.0,6.0,280.0,0.20691380811147897,1e-06,247.90053705995268,1.9748421654589538e-05,814523.4025716766,16.654415862864365,3.3475702712306497
2.0,6.0,280.0,0.26366508987303583,1e-06,86.24206276791764,3.332882599344243e-05,638949.0529616558,5.873548997039121,2.2374241238387444
2.0,6.0,280.0,0.33598182862837817,1e-06,34.04984102786883,5.007653128994303e-05,546220.1363178217,2.240802083534469,1.5707676935999022
2.0,6.0,280.0,0.42813323987193935,1e-06,16.353521043280736,6.353198248324127e-05,484402.4664895046,0.764624636189095,1.0348419358631793
2.0,6.0,280.0,0.5455594781168519,1e-06,6.412919733598759,6.891671165897507e-05,443667.5508723695,0.2197607234920631,0.6966875736385996
2.0,6.0,280.0,0.6951927961775606,1e-06,2.864097309467577,9.398136124702911e-05,423555.78959138953,0.06542367200942298,0.5235666373713546
2.0,6.0,280.0,0.8858667904100825,1e-06,1.327077483265228,0.00012244566069600536,413023.2247130962,0.020738374269549758,0.43706989331241447
2.0,6.0,280.0,1.1288378916846888,1e-06,0.5762849644445159,0.00012650273093753458,407220.21294720384,0.007737147253899526,0.3962160190383518
2.0,6.0,280.0,1.438449888287663,1e-06,0.2710033870765696,0.00013026508610079816,404525.43954816373,0.0035427080581310923,0.3764239450898459
2.0,6.0,280.0,1.8329807108324356,1e-06,0.17839460490307898,0.00013998451232252396,404025.66043851443,0.0032169974802398714,0.37613898706917515
2.0,6.0,280.0,2.3357214690901213,1e-06,0.09028862516128681,0.0001427958751495411,403077.6041406439,0.0023978386046758665,0.36565669184156413
2.0,6.0,280.0,2.9763514416313175,1e-06,0.07115652777340692,0.00014117383780897473,403335.78362461587,0.003195253510043049,0.3718727136073111
2.0,6.0,280.0,3.79269019073225,1e-06,0.09343757802848411,0.00013169803681823154,403688.9905712984,0.0031751016922853073,0.3808254476494851
2.0,6.0,280.0,4.832930238571752,1e-06,0.051688120665529004,0.0001331695126742586,403020.3819197137,0.002524566622931768,0.3638150888337811
2.0,6.0,280.0,6.158482110660261,1e-06,0.03127429713549199,0.00013064930553194695,403077.55303022376,0.002903522702294166,0.35465212846434546
2.0,6.0,280.0,7.847599703514611,1e-06,0.026435266601082613,0.00013287574442122325,402921.3986443654,0.012760338191178507,0.3501180960100647
2.0,6.0,280.0,10.0,1e-06,0.3889092968921165,0.00013066829183256288,402843.5445344186,0.37591627324808513,0.34777578423054034
2.0,6.0,290.0,0.1,1e-06,13597.73456717915,3.830537949765842e-05,4119152.7436302006,1087.4634752708191,9.103902146426869
2.0,6.0,290.0,0.12742749857031338,1e-06,3306.1302514241775,3.7897569242137944e-05,1889546.8239285054,187.49941758020378,7.577748519718982
2.0,6.0,290.0,0.16237767391887217,1e-06,697.186978188161,4.262183620240641e-05,1119492.2771373272,47.84759728424619,7.188165705018533
2.0,6.0,290.0,0.20691380811147897,1e-06,245.82681504679675,1.9714299030502984e-05,806058.633248904,15.887925896027792,3.248447273803545
2.0,6.0,290.0,0.26366508987303583,1e-06,84.58702280105504,3.320566865051862e-05,633848.8269692207,5.585142932631501,2.207791073992378
2.0,6.0,290.0,0.33598182862837817,1e-06,33.737771390793824,5.000496015365838e-05,541290.4029325714,2.1022706799493203,1.536764155172972
2.0,6.0,290.0,0.42813323987193935,1e-06,15.756132017082876,6.484264810651148e-05,481034.43088895176,0.7156704261931762,1.0092944976114446
2.0,6.0,290.0,0.5455594781168519,1e-06,6.260006505046343,7.36684886117973e-05,442326.2124538409,0.20712062436624962,0.6827442926747423
2.0,6.0,290.0,0.6951927961775606,1e-06,2.82048541098056,9.619185248582541e-05,423162.2795097223,0.06285383181462256,0.5190728273088385
2.0,6.0,290.0,0.8858667904100825,1e-06,1.3028076581959231,0.00012298134328322553,412847.70501523576,0.020166529252134007,0.4352074230810244
2.0,6.0,290.0,1.1288378916846888,1e-06,0.5601970191216497,0.00012613704118476053,407100.7983234716,0.007535133492076303,0.39505138860632394
2.0,6.0,290.0,1.438449888287663,1e-06,0.26936009489909163,0.0001304708831181436,404500.79019838024,0.0035210777627390573,0.3762345131646275
2.0,6.0,290.0,1.8329807108324356,1e-06,0.17736666629121373,0.00014007168206816697,404010.0019401724,0.0032070518934994986,0.3760583485582917
2.0,6.0,290.0,2.3357214690901213,1e-06,0.090386940725691,0.00014293210882008458,403064.8548674232,0.0023852791092860244,0.36570072169513373
2.0,6.0,290.0,2.9763514416313175,1e-06,0.0702095053435937,0.0001412675060813916,403317.23777903675,0.003171884765487733,0.3715765047055556
2.0,6.0,290.0,3.79269019073225,1e-06,0.09326079805935322,0.0001317470701775016,403684.1836236155,0.003170792611553338,0.3808082682198265
2.0,6.0,290.0,4.832930238571752,1e-06,0.051623997307957546,0.0001332166919459802,403012.32340808207,0.0025170221453793724,0.3638639962253567
2.0,6.0,290.0,6.158482110660261,1e-06,0.031228994107196678,0.00013075077653533837,403074.80220694037,0.0028663483872193823,0.3546541772744829
2.0,6.0,290.0,7.847599703514611,1e-06,0.025703887467281493,0.0001320954889561499,402920.628106022,0.012033966154037467,0.3501206371675947
2.0,6.0,290.0,10.0,1e-06,0.3613827691872579,0.0001300083459075815,402843.0711142139,0.34880940126913473,0.34778605347978264
