dim,k,p,scale,L_reg,num_samples,eigen_error,orth_error,eigen_cost,fitted_eigen_error,eigenvalue_mse,fitted_eigenvalue_mse,eigenfunc_mse,linear_reconstruction,quadratic_reconstruction,cubic_reconstruction,linear_L_reconstruction,quadratic_L_reconstruction,cubic_L_reconstruction,linear_pde_error,quadratic_pde_error
1.0,2,200.0,8.20618709130545,1e-06,50000.0,0.0006667703832930232,1.9110602148150903e-05,1.005354741544296,0.0006512175990274679,1.9121565761309162e-05,1.934970828472539e-07,0.00018125873376470712,0.00038060796839604807,0.9999601179921498,0.420588913307816,0.0003920925206568881,0.999933369268256,0.8706910630187819,0.0003676956705932651,1.0002340787074444
1.0,2,200.0,8.902150854450383,1e-06,50000.0,0.0004961651259745318,1.93568460541468e-05,1.0059214035015682,0.0004802899990444824,1.8443229503360546e-05,1.0322093106220813e-07,0.0001386422577101087,0.0002965206295713805,0.9999719023153787,0.41803710233984487,0.0003060643474711224,0.9999331790975656,0.8689112581011227,0.00028518699778288945,1.0002347101783475
1.0,2,200.0,9.657139052966048,1e-06,50000.0,0.00037087095453515283,1.957721682317424e-05,1.0060034317370812,0.0003546877305545668,1.8026884509377352e-05,5.491649041082962e-08,0.00010731598255029897,0.00023485022148568154,0.9999860087482005,0.4158421951154868,0.00024297062023506007,0.9999331068763878,0.8673755888126059,0.0002247474894963932,1.0002349322676618
1.0,2,200.0,10.476157527896646,1e-06,50000.0,0.0002793646206191304,1.9772613165354218e-05,1.0056366229674607,0.00026287808063041735,1.780597230198536e-05,2.9237468583495443e-08,8.439864439656953e-05,0.0001898548502759085,1.0000026662275399,0.4139624430852966,0.00019693364114345676,0.9999331744181676,0.8660568440539264,0.00018069272499592965,1.000234694982854
1.0,2,200.0,11.364636663857247,1e-06,50000.0,0.00021274227224882432,1.994475914061961e-05,1.0057086248965568,0.00019594280964222206,1.773896242488677e-05,1.5609926869252132e-08,6.765917079805507e-05,0.00015709191135030218,1.0000221864168157,0.4123560923925389,0.0001634085726241203,0.999933410530187,0.8649272649686133,0.00014863948728681455,1.0002339254015744
1.0,2,200.0,12.32846739442066,1e-06,50000.0,0.00016434500800824455,2.0095715884534226e-05,1.005814746679099,0.0001472040284431898,1.7804253504202796e-05,8.367551570144375e-09,5.542415326421062e-05,0.00013323189671141152,1.0000449269282743,0.41098519785452264,0.00013899028317345094,0.9999338528623609,0.8639613242823595,0.00012531092218513474,1.0002325230423768
1.0,2,200.0,13.374040261108215,1e-06,50000.0,0.0001292616433951599,2.022765300181691e-05,1.0057408584520742,0.00011172569060826706,1.7997221318970814e-05,4.5018506096381306e-09,4.645372240720403e-05,0.00011581005648082951,1.0000712523578486,0.40981641187353546,0.00012115821478966334,0.9999345490791499,0.8631363877959662,0.0001082858918326921,1.0002303572975861
1.0,2,200.0,14.508287784959395,1e-06,50000.0,0.00010389870385520393,2.0342727078196067e-05,1.0056132000066607,8.588093685683481e-05,1.8329699757902237e-05,2.42311945376393e-09,3.9834079398949606e-05,0.00010301165342397346,1.000101480431503,0.4088208226377717,0.00010805637634529828,0.999935556077958,0.8624326895704009,9.578447101087522e-05,1.0002272703570223
1.0,2,200.0,15.738730431619029,1e-06,50000.0,8.56466285031281e-05,2.044300983043074e-05,1.0056929949327087,6.701424484848919e-05,1.8831749628595932e-05,1.2935453627122638e-09,3.4894259945463546e-05,9.350574336402849e-05,1.0001358023531361,0.40797352278361587,9.832328347902381e-05,0.9999369364730579,0.8618330969793973,8.650286341602853e-05,1.0002230876615923
1.0,2,200.0,17.073526474706906,1e-06,50000.0,7.263237209675427e-05,2.053044073706762e-05,1.0056528829294475,5.3187843865178565e-05,1.95562100273094e-05,6.723110856615597e-10,3.11448829465296e-05,8.632293613997804e-05,1.0001741667219228,0.4072531248174857,9.096698511940899e-05,0.9999387503622569,0.8613228203662844,7.949245664702548e-05,1.000217641436341
1.0,2,200.0,18.521526088081714,1e-06,50000.0,6.35421007215549e-05,2.0606790871300248e-05,1.005798746053554,4.2994879665909446e-05,2.0587045950824988e-05,3.278981124885235e-10,2.8234495117767495e-05,8.076835930247288e-05,1.0002161240833645,0.4066412892680484,8.527611932062676e-05,0.99994104154795,0.8608891173089195,7.40739320915325e-05,1.0002108094302364
1.0,2,200.0,20.09233002565047,1e-06,50000.0,5.750072001525353e-05,2.067363054016279e-05,1.0057286040288063,3.5422893439729155e-05,2.205451191641395e-05,1.3905958800825077e-10,2.5918899890393266e-05,7.636061477500997e-05,1.000260644807586,0.40612228262917366,8.075756757699598e-05,0.9999438187000661,0.8605210070282963,6.977712319992744e-05,1.0002025673460864
1.0,2,200.0,21.7963532777912,1e-06,50000.0,5.399667242732124e-05,2.0732301219676884e-05,1.0057428056899702,2.975313303854225e-05,2.4159907106859943e-05,4.233924961647691e-11,2.4038389411276553e-05,7.27865735528153e-05,1.0003059539901542,0.40568257182225925,7.709033924829796e-05,0.9999470361204039,0.8602090033527152,6.629650968107777e-05,1.0001930417575686
1.0,2,200.0,23.644894126454073,1e-06,50000.0,5.284887505695709e-05,2.078389605212248e-05,1.0058204338449448,2.5483467597446277e-05,2.721886920651784e-05,3.855960780350565e-12,2.2497786573410065e-05,6.986178168380209e-05,1.0003494660353867,0.4053104647848161,7.408524079987556e-05,0.999950582736799,0.8599448766209278,6.34522482893223e-05,1.0001825396594406
1.0,2,200.0,25.650209056800445,1e-06,50000.0,5.422067375237188e-05,2.0829262610650145e-05,1.0058136786007268,2.2266088537643363e-05,3.173672233164982e-05,3.943128863459646e-12,2.1245767827678982e-05,6.748933086794931e-05,1.0003879267240947,0.40499581222837394,7.164299738721434e-05,0.9999542884013058,0.8597214578087383,6.114973212231971e-05,1.0001715305653558
1.0,2,200.0,27.825594022071243,1e-06,50000.0,5.870332513960348e-05,2.0869037794256822e-05,1.0058242588803992,1.985595820062322e-05,3.8542204962373304e-05,2.9116253335403916e-11,2.0253311419972455e-05,6.561673936351477e-05,1.0004178447895524,0.40472978789528985,6.971028150998265e-05,0.9999579519853968,0.859532497805675,5.9337291575474456e-05,1.0001605704295045
1.0,2,200.0,30.185472600499214,1e-06,50000.0,6.752087110482535e-05,2.090371169791987e-05,1.0058415200793496,1.8071235175597716e-05,4.902990314875087e-05,6.86342736157926e-11,1.9495473068268195e-05,6.419916514412422e-05,1.0004361792781191,0.4045047454280307,6.824206692268095e-05,0.9999613822510159,0.8593725785181808,5.797025195549231e-05,1.0001501941518007
1.0,2,200.0,32.74549162877728,1e-06,50000.0,8.295044339650867e-05,2.0933703189444293e-05,1.0058560789675077,1.6767965131785245e-05,6.560260229348262e-05,1.137637678153388e-10,1.894123573985729e-05,6.317855797745144e-05,1.0004410837049154,0.40431412853571,6.718010202817624e-05,0.9999644350986128,0.8592370567570938,5.699075984484105e-05,1.0001408203376114
1.0,2,200.0,35.522624946166644,1e-06,50000.0,0.00010913625352749753,2.0959419037320576e-05,1.0058462676974365,1.582814532480934e-05,9.249161458733516e-05,1.5808454435955985e-10,1.855265893901025e-05,6.248151422733004e-05,1.0004324002091247,0.40415239544061277,6.645041132075673e-05,0.9999670326494609,0.8591220125322584,5.632599092550012e-05,1.000132702778102
1.0,2,200.0,38.53528593710527,1e-06,50000.0,0.00015362818243666286,2.0981287709201225e-05,1.005851292206728,1.5156125905505226e-05,0.00013728892304050363,1.9767028301165592e-10,1.8289897943852988e-05,6.202931842978936e-05,1.0004116688073612,0.4040149248365261,6.5973305266797e-05,0.9999691604694443,0.8590241803808214,5.589822205579958e-05,1.000125933368265
1.0,2,200.0,41.803449618514534,1e-06,50000.0,0.00023028161146264903,2.0999757384257266e-05,1.0058570603800994,1.4677387954109849e-05,0.00021382967282943473,2.3076735296086447e-10,1.811696690924366e-05,6.174992448572106e-05,1.0003816564041195,0.4038978962810957,6.567551683672695e-05,0.9999708507013673,0.8589408616582586,5.563665312540122e-05,1.0001204755248354
1.0,2,200.0,45.34878508128582,1e-06,50000.0,0.0003647390887113826,2.1015275397288078e-05,1.0058627319359654,1.4336389540725448e-05,0.00034764122153338386,2.5714729785463615e-10,1.8005116545830442e-05,6.158536659647814e-05,1.0003456415147283,0.4037981569293419,6.549781060430987e-05,0.9999721613013761,0.8588698281600915,5.548461433232486e-05,1.0001162073172614
1.0,2,200.0,49.194799164082205,1e-06,50000.0,0.000604833844756518,2.1028273335281247e-05,1.0058744874749537,1.40930992314048e-05,0.0005862845127059103,2.7744421381454884e-10,1.7933406107789584e-05,6.149345758490899e-05,1.0003067530048513,0.4037130944307564,6.539682948190228e-05,0.9999731589924101,0.8588092315525658,5.540111124852433e-05,1.0001129607057084
1.0,2,200.0,53.36699231206307,1e-06,50000.0,0.0010403928116003087,2.1039141350488124e-05,1.0058759648982722,1.3919189952527137e-05,0.001019036585487807,2.926498272772931e-10,1.7887550538859726e-05,6.144570305423345e-05,1.0002675488288844,0.40364052769716624,6.53430874078632e-05,0.9999739080477705,0.8587575264446966,5.535865805997674e-05,1.0001105533453931
1.0,2,200.0,57.893027653931185,1e-06,50000.0,0.0018410072344340709,2.1048220655139918e-05,1.0058761058478474,1.3794719040506676e-05,0.0018144282140029652,3.038072784373891e-10,1.78582119769374e-05,6.142388576155092e-05,1.000229862400092,0.4035786210032031,6.531757156761554e-05,0.9999744647314217,0.85871341034066,5.533984410259164e-05,1.0001088103341713
1.0,2,200.0,62.80291441834253,1e-06,50000.0,0.003328177479738297,2.1055810672430688e-05,1.0058765757827823,1.3705608121063119e-05,0.0032919410580256273,3.118565889292807e-10,1.7839436026846603e-05,6.141683993901143e-05,1.000194841461214,0.40352581842590907,6.530849991399644e-05,0.9999748753852129,0.8586757779490439,5.5334126849644405e-05,1.0001075772384194
1.0,2,200.0,68.12920690579608,1e-06,50000.0,0.006113268504769945,2.106215935200439e-05,1.0058794461962168,1.3641859649109044e-05,0.0060591057004629216,3.1757845480109423e-10,1.7827456640045865e-05,6.14178799296626e-05,1.000163082461239,0.40348079458648095,6.530871661381144e-05,0.9999751767109966,0.8586436868752433,5.533529657882474e-05,1.0001067254674967
1.0,2,200.0,73.90722033525775,1e-06,50000.0,0.011361515750987964,2.106747809377657e-05,1.0058828747741402,1.359632983240227e-05,0.011273866672410935,3.2158912276910904e-10,1.7819887825095366e-05,6.142310600594932e-05,1.0001347866345454,0.4034424169051335,6.531396086174042e-05,0.9999753969787332,0.8586163312404435,5.533982236587022e-05,1.0001061526511206
1.0,2,200.0,80.17526499665792,1e-06,50000.0,0.02129755288538681,2.1071917792927024e-05,1.0058839928232068,1.3563885892856306e-05,0.021146969874994866,3.243593693062347e-10,1.7815185615122368e-05,6.143017583869423e-05,1.0001098981408516,0.40340971597790154,6.532160452225178e-05,0.9999755575684155,0.8585930209449293,5.534566029379988e-05,1.0001057799471587
1.0,2,200.0,86.97490026177834,1e-06,50000.0,0.040173831792162246,2.107563445264204e-05,1.0058906851089275,1.3540822216660456e-05,0.03990436949798143,3.2624021163179156e-10,1.7812349516344298e-05,6.143786338739892e-05,1.0000882100923414,0.4033818616868258,6.533018289736193e-05,0.9999756744193646,0.8585731647791117,5.535184238962048e-05,1.0001055482434433
1.0,2,200.0,94.35121013771034,1e-06,50000.0,0.07612636002948854,2.1078705826139188e-05,1.0058871211489384,1.352445254922889e-05,0.075631449225371,3.274896319800106e-10,1.781068199719004e-05,6.144530193281238e-05,1.0000694388262192,0.4033581432270782,6.533862104094478e-05,0.9999757593426574,0.8585562564253313,5.535773658254307e-05,1.000105413977745
1.0,2,200.0,102.35310218990259,1e-06,50000.0,0.14473160890202977,2.1081283032037067e-05,1.0058921132101954,1.351282382186207e-05,0.14380786036803814,3.282934605168259e-10,1.78097384238394e-05,6.145233068687577e-05,1.0000532720591147,0.40333795232845965,6.534657317256047e-05,0.999975820966139,0.8585418624015013,5.536339779272436e-05,1.0001053457979745
1.0,2,200.0,111.03363181676379,1e-06,50000.0,0.27582511278222904,2.1083418223010654e-05,1.0058888217225426,1.3504517849150749e-05,0.27408383041381773,3.287854126822701e-10,1.780917732357206e-05,6.145865554801346e-05,1.0000393983802482,0.4033207686812632,6.53535917295188e-05,0.9999758656229848,0.8585296119433398,5.536871492714761e-05,1.0001053212673847
1.0,2,200.0,120.45035402587824,1e-06,50000.0,0.526574513845163,2.1085178888359596e-05,1.0058940504044707,1.3498512683814226e-05,0.5232721329455303,3.290598926311889e-10,1.7808774902548632e-05,6.146420874080813e-05,1.0000275236046545,0.40330614749031984,6.535950035626855e-05,0.9999758978823577,0.8585191880364602,5.537374966708789e-05,1.000105324771706
1.0,2,200.0,130.6657050442345,1e-06,50000.0,1.0065459242655141,2.1086539742268316e-05,1.0058954816420966,1.3494086589827485e-05,1.000259045876823,3.291854895340528e-10,1.7808353665110543e-05,6.146866298874912e-05,1.000017379154173,0.40329370890225136,6.536392210057144e-05,0.9999759211378905,0.8585103200425122,5.5378230222973034e-05,1.000105345289472
1.0,2,200.0,141.74741629268047,1e-06,50000.0,1.92576999536103,2.1087507493834737e-05,1.005891080527287,1.3490743301695269e-05,1.91377244729678,3.292109438020927e-10,1.7807822610734695e-05,6.147188955772445e-05,1.000008724967859,0.40328312868950666,6.536673984766069e-05,0.9999759378444919,0.8585027769233944,5.538200440431467e-05,1.0001053753766687
1.0,2,200.0,153.7689634694013,1e-06,50000.0,3.6869153596252247,2.1088146977350198e-05,1.005893594621082,1.3488152260553809e-05,3.6639838823653403,3.291708018559471e-10,1.780717151015759e-05,6.1474038930603e-05,1.0000013495960014,0.4032741303338094,6.53681655350236e-05,0.9999759497692792,0.8584963615721258,5.538513452030371e-05,1.0001054101540428
1.0,2,200.0,166.81005372000593,1e-06,50000.0,7.062051368965184,2.10886822157906e-05,1.0058935966217994,1.348610017881667e-05,7.018175314957016,3.2909038258966074e-10,1.7806500447764797e-05,6.147592949922512e-05,0.9999950687524299,0.4032664785881709,6.536910527673628e-05,0.9999759582293891,0.8584909060967797,5.538831615363011e-05,1.0001054463968466
1.0,2,200.0,180.95715412433202,1e-06,50000.0,13.531626756493202,2.1088645904942526e-05,1.0058915487399027,1.348444740094023e-05,13.447618783895226,3.289883484468692e-10,1.7805600467909627e-05,6.147564899868452e-05,0.9999897229863131,0.4032599715482923,6.536775060463312e-05,0.9999759642268504,0.8584862672195462,5.538949800179489e-05,1.0001054818655621
1.0,2,200.0,196.30406500402705,1e-06,50000.0,25.934577029420762,2.1088218328430488e-05,1.0058950237265996,1.3483103488162832e-05,25.773654069652935,3.2887735182558124e-10,1.7804572540474006e-05,6.147388046456467e-05,0.9999851749435276,0.40325443854716103,6.53648670955579e-05,0.9999759684737259,0.8584823231135656,5.538924951893261e-05,1.0001055153213203
1.0,2,200.0,212.9525418521362,1e-06,50000.0,49.71505914705395,2.108668940775896e-05,1.0058915145220546,1.3482001108590532e-05,49.40671241395006,3.2876483447752025e-10,1.7803093178450553e-05,6.1467768996856e-05,0.9999813066864838,0.4032497320457184,6.535767628721069e-05,0.9999759714409291,0.8584789695300249,5.538461666200134e-05,1.0001055461117951
1.0,2,200.0,231.0129700083158,1e-06,50000.0,95.31352559349507,2.1083930845623012e-05,1.0058933791314204,1.3481091638162875e-05,94.72259344240395,3.2865502677594793e-10,1.780110803375854e-05,6.145678526499229e-05,0.9999780172502508,0.40324572753913296,6.534569484253157e-05,0.9999759734453001,0.8584761179048993,5.537500867785585e-05,1.000105574069833
1.0,2,200.0,250.605096553008,1e-06,50000.0,182.75272553685147,2.1081762912688966e-05,1.0058942320766264,1.3480348502152148e-05,181.62000315870134,3.28553784063021e-10,1.779948122193857e-05,6.144817373237384e-05,0.999975220659854,0.4032423242682113,6.533616302824791e-05,0.999975974879048,0.8584736941652372,5.5367663609017e-05,1.0001055989669052
1.0,2,200.0,271.85882427329403,1e-06,50000.0,350.43160960247525,2.1077425323309028e-05,1.0058895964350383,1.3479729784188425e-05,348.2603413896121,3.284622330131984e-10,1.7796905501520784e-05,6.143092855755242e-05,0.9999728433826265,0.4032394258120562,6.531812847895163e-05,0.9999759759258127,0.8584716330197648,5.53515207454047e-05,1.0001056205226815
1.0,2,200.0,294.91507296470684,1e-06,50000.0,671.9935751135446,2.1072533725678112e-05,1.0058893040242889,1.3479216512169497e-05,667.8313164872696,3.283792735068548e-10,1.7794137586607976e-05,6.141147949497688e-05,0.999970822616495,0.40323695933433157,6.529799850804034e-05,0.99997597662486,0.8584698805422958,5.533303025746108e-05,1.000105639422233
1.0,2,200.0,319.9267137797381,1e-06,50000.0,1288.6707267668974,2.1063817834818376e-05,1.0058857357480948,1.347877499449951e-05,1280.6928790189845,3.2830518422836517e-10,1.7789625846908625e-05,6.137679427492153e-05,0.9999691050567892,0.40323485216784377,6.526278650032765e-05,0.9999759771095181,0.8584683890037526,5.529911873842924e-05,1.0001056553161416
1.0,2,200.0,347.0595828181065,1e-06,50000.0,2471.3133947312567,2.104751663539632e-05,1.0058763932888408,1.347837016728095e-05,2456.027508072572,3.2823676025693423e-10,1.778158380232065e-05,6.131188290378732e-05,0.9999676450988935,0.40323303967771557,6.519755398928159e-05,0.9999759773321065,0.8584671170153162,5.5234750821334074e-05,1.0001056682898588
1.0,2,200.0,376.49358067924675,1e-06,50000.0,4739.385293149823,2.102967284949747e-05,1.0058748892793283,1.3478029417943495e-05,4710.098326018124,3.2819002984721505e-10,1.7772873934332808e-05,6.124084149954213e-05,0.9999664053796266,0.40323149203594366,6.51262880078965e-05,0.999975978143079,0.8584660357838317,5.516412912759184e-05,1.0001056768703942
1.0,2,200.0,408.4238652674522,1e-06,50000.0,9089.173627980574,2.1015588091432514e-05,1.0058687939864221,1.347775058862619e-05,9033.0490195532,3.281484395407029e-10,1.7765981082251036e-05,6.118477069540733e-05,0.9999653517330535,0.40323017920779425,6.507000604197443e-05,0.999975978744056,0.8584651172944991,5.5108435983752764e-05,1.000105684627928
1.0,2,200.0,443.06214575838777,1e-06,50000.0,17430.896877489682,2.097288953612995e-05,1.0058579894386817,1.3477372400285432e-05,17323.500863777437,3.280964972618777e-10,1.774559307598874e-05,6.1014674296641414e-05,0.9999644553070323,0.40322898796888207,6.490020746470768e-05,0.9999759786257443,0.8584643211814713,5.493821285147554e-05,1.0001056890454632
1.0,2,200.0,480.6380863064389,1e-06,50000.0,33429.14647375487,2.0945978221261867e-05,1.0058499070262343,1.3477109707949764e-05,33223.46956211446,3.2806816819733413e-10,1.773271089070444e-05,6.090749668400599e-05,0.9999636947353815,0.4032280006291163,6.47931304092197e-05,0.9999759792690271,0.8584636507731642,5.483107190364879e-05,1.0001056917497695
1.0,2,200.0,521.4008287999684,1e-06,50000.0,64107.61711101957,2.086197766173287e-05,1.0058230680857552,1.3476617640012771e-05,63714.9063815666,3.2803568351519653e-10,1.7692885146400653e-05,6.0572860010492287e-05,0.9999630482674331,0.4032270152350821,6.445952672114538e-05,0.9999759797943261,0.8584630529863158,5.449557612407936e-05,1.0001056857585016
1.0,2,200.0,565.620644760902,1e-06,50000.0,122936.69243856479,2.0743905236768325e-05,1.0057797390953738,1.3475978659376383e-05,122188.26085191088,3.2798698124272256e-10,1.7636986444164324e-05,6.01024594941642e-05,0.999962497638225,0.40322606360250624,6.399074324671285e-05,0.9999759794870181,0.8584625218710936,5.402375067442936e-05,1.000105676579753
1.0,2,200.0,613.590727341317,1e-06,50000.0,235751.45379007072,2.0625180608862216e-05,1.005742958390655,1.3475373451511268e-05,234325.24227965417,3.279670281970765e-10,1.7580837615330063e-05,5.9629502738566985e-05,0.9999620316006383,0.40322521496527486,6.35194470277721e-05,0.9999759804350778,0.8584620650974154,5.3549314382864094e-05,1.0001056623499147
1.0,2,200.0,665.6291352986194,1e-06,50000.0,452083.45291447936,2.048428580789689e-05,1.005695455199853,1.3474705339472149e-05,449369.20030831965,3.2797685823937177e-10,1.751428553092065e-05,5.906827158398758e-05,0.9999616380547203,0.4032244034896027,6.296025439504796e-05,0.9999759828638027,0.8584616626257228,5.298623675595417e-05,1.0001056394836616
1.0,2,200.0,722.0809018385464,1e-06,50000.0,866957.1308512908,2.0376730648558796e-05,1.0056603810840148,1.347413308833133e-05,861782.5209753736,3.2792292809609474e-10,1.7463440159871952e-05,5.863977828212353e-05,0.9999612985886916,0.40322373229677805,6.253334101773734e-05,0.9999759817099333,0.8584613186251129,5.2556316663904445e-05,1.0001056317817936
1.0,2,200.0,783.3203223083876,1e-06,50000.0,1662111.5557308707,2.0001021710362634e-05,1.0055318698791709,1.3472478412248045e-05,1652397.8690418645,3.280034370338413e-10,1.7286347176670852e-05,5.714331671704324e-05,0.9999610226212443,0.4032225091302078,6.104274527943512e-05,0.9999759890370642,0.8584609169818124,5.105439328391968e-05,1.0001055585050678
1.0,2,200.0,849.7534359086438,1e-06,50000.0,3186556.3841145434,1.9629544768347855e-05,1.0054088975398243,1.3470669266498142e-05,3168334.459001162,3.27923599838937e-10,1.7111316429709274e-05,5.566362918340666e-05,0.9999607768465026,0.4032213210168802,5.9569072056143e-05,0.9999759881913527,0.8584605360499353,4.9569094508223715e-05,1.000105509931563
1.0,2,200.0,921.8207178777465,1e-06,50000.0,6106840.086702161,1.8906768015069935e-05,1.0051519062648053,1.346716930577787e-05,6073465.05526625,3.2787573441369406e-10,1.6771515674065517e-05,5.278515163845753e-05,0.9999605733737366,0.40321934997077064,5.670276095080712e-05,0.9999759914666033,0.8584600406000339,4.6679217953407104e-05,1.0001053934323374
1.0,2,200.0,1000.0,1e-06,50000.0,11705316.133878188,1.8362284259680266e-05,1.0049500691244282,1.3464187427960127e-05,11643672.046879608,3.2757561386455464e-10,1.65159055057724e-05,5.061678579619237e-05,0.9999603794191129,0.4032177968417838,5.454403787011562e-05,0.9999759808269095,0.8584596216243335,4.45018166374708e-05,1.0001053436121596
1.0,3,200.0,0.31622776601683794,1e-06,50000.0,0.5488234523142645,6.185366758373362e-05,3.136999923756385,0.5487354926917355,0.0038016943974078705,0.0028544630177194815,0.013063856809539703,0.03160442140360019,0.0075506261626314295,0.5660114855053082,0.039266496279493,0.008518513170384833,0.9660352836698534,0.03814677363080453,0.0072160995691607326
1.0,3,200.0,0.34304692863149183,1e-06,50000.0,0.4472471842463504,6.317723760262164e-05,3.140928642026041,0.44712322044457103,0.0029136739658732207,0.0020578059742171824,0.011002118156017609,0.02639376399101934,0.006660472723882233,0.5497113678750316,0.03212834407292182,0.0074351005763514276,0.9554720028274226,0.031217406501193104,0.0061645928369003225
1.0,3,200.0,0.3721406147404329,1e-06,50000.0,0.33133039655255475,6.397910962503258e-05,3.112519532080052,0.3311632153801831,0.0022769928000687316,0.0015483307291853314,0.00928478770291031,0.02201916859211435,0.005942580198389138,0.5348578170551865,0.02654897479788389,0.006547508742872918,0.9459523749665074,0.025736873651518284,0.005391789079178507
1.0,3,200.0,0.40370172585965547,1e-06,50000.0,0.2604144036055463,6.453502976350128e-05,3.1032416257321636,0.26020318823208094,0.001843102599603666,0.001289741007171526,0.007939132808673333,0.018602899175626457,0.0053644528105759575,0.5222019005592455,0.022560189352066655,0.005838315130326331,0.9379423371876808,0.021767642575448682,0.004831206877552015
1.0,3,200.0,0.4379395234130494,1e-06,50000.0,0.21045769725044808,6.522032302354047e-05,3.102868779836096,0.210208552243038,0.0014903960160280207,0.001049412223095132,0.006770385854841789,0.015617307636668661,0.0048617890939861965,0.5102596803657944,0.01898061419838941,0.00525960422150363,0.9302335033287755,0.018201546819846395,0.004391968789912218
1.0,3,200.0,0.4750810162102797,1e-06,50000.0,0.1574921738242688,6.602744793758101e-05,3.094869480060652,0.15720821635819412,0.001215648499058754,0.0007531837868503823,0.005716070292881156,0.012910798943112,0.004419357442809156,0.4984617429969002,0.015452985912263852,0.004756913243850979,0.9223928073776009,0.014745194700298002,0.004037477475976557
1.0,3,200.0,0.5153724655961633,1e-06,50000.0,0.13825433307122575,6.695129992346074e-05,3.121029806407762,0.1379388473448022,0.0010094344096491506,0.0005619619807652763,0.004828972243153936,0.01065118823953914,0.004037254747176928,0.487519132334076,0.012653126374519449,0.004323601645783592,0.9151536452982026,0.011996176606893574,0.0037428223145978697
1.0,3,200.0,0.5590810182512224,1e-06,50000.0,0.09977515310384623,6.813403856847278e-05,3.09615328462575,0.09942150753949337,0.0008483791655487925,0.00036731186193285055,0.004022635981095894,0.008627851445572463,0.003665888257466168,0.47707747546528106,0.010044115881586374,0.0038959443547653574,0.9081600877424865,0.00947770937202145,0.0034746723297154904
1.0,3,200.0,0.6064964774694601,1e-06,50000.0,0.08892895959014346,6.85810159720419e-05,3.08766808170272,0.08855901433251073,0.0007271565813441468,0.0002560550887428081,0.003344849636344776,0.006879520689291825,0.003405511745327514,0.46697134781609534,0.007940505862809037,0.0036083896949429604,0.9014514398781819,0.007439491108646287,0.003276009325873346
1.0,3,200.0,0.657933224657568,1e-06,50000.0,0.058552014563155445,6.977725325824523e-05,3.0912477822965903,0.05814805805930046,0.0006526387090399173,0.00015097070350212895,0.002801968263011674,0.005550359362484345,0.003137042509067054,0.45895408579170927,0.0062655859445845076,0.0032936909079310387,0.8960581611762568,0.005848549460015649,0.0030818375308323486
1.0,3,200.0,0.7137323037957845,1e-06,50000.0,0.05625136128135416,7.017466078828554e-05,3.0826534012301217,0.05583831412488236,0.000596808160751249,0.00010551489194316986,0.002399204116859045,0.004532765491075273,0.002976687991447236,0.45183790851310107,0.005083946635129198,0.003112401726845031,0.8913221869038475,0.0047160331309499415,0.0029369848678869694
1.0,3,200.0,0.7742636826811271,1e-06,50000.0,0.037571840665246985,7.154253901862852e-05,3.063106840183148,0.03713367705757784,0.0005543101255448971,5.980037676822946e-05,0.001990813332507411,0.0035413608532772088,0.0027741467623904033,0.44495253412531566,0.003925514503147698,0.0028759323846507855,0.8867147078844323,0.0036163733512177263,0.00278111253980091
1.0,3,200.0,0.8399287059458465,1e-06,50000.0,0.0352366796564183,7.302124597712021e-05,3.0746955915831915,0.03479366449621953,0.0005380966980642669,4.6415441196471726e-05,0.0018090811923663459,0.0031118262680931083,0.0026795460164493663,0.44144820683295255,0.0034428103182370918,0.0027766938003585934,0.8843449287820672,0.0031555366164891948,0.0026858819221877253
1.0,3,200.0,0.9111627561154891,1e-06,50000.0,0.029714882254334135,7.372942722516858e-05,3.0591213150348997,0.029267094958842943,0.0005106022223090822,2.801877748840962e-05,0.0015189614290135106,0.0023841864497046055,0.002561531581642261,0.43525256022919984,0.0026341146211827245,0.002644902804919091,0.8801965913525696,0.002387886557971672,0.0025787599124558525
1.0,3,200.0,0.9884381403503333,1e-06,50000.0,0.017493710436987886,7.589881165692556e-05,3.054268154302471,0.017020774486868336,0.0005060321009744776,1.4995353802196966e-05,0.001336165155875876,0.0019836983325945785,0.002437609561671148,0.43232889865962787,0.002179077975638982,0.0025009508277736223,0.8782294009285656,0.0019638525305316263,0.0024804992809183742
1.0,3,200.0,1.072267222010323,1e-06,50000.0,0.01625958334620071,7.720371339185584e-05,3.0540007308758925,0.01578412294974822,0.0005165066954637476,1.4652306271900344e-05,0.0013199637470611484,0.001917709908509879,0.0024570570555037165,0.43129004694407286,0.002117646657034214,0.002534734442416651,0.8774763667741112,0.0018957402491533758,0.0024869920632754746
1.0,3,200.0,1.1632058178068947,1e-06,50000.0,0.015112928216922714,7.707002777594728e-05,3.059205828985118,0.014642230890429821,0.0005072340678151212,9.440685989695747e-06,0.0011715468366891235,0.0014911641165170125,0.002444517314705161,0.42681090057151594,0.0016570244027031028,0.002527116134683056,0.8744516141757306,0.0014628826747302439,0.002474755938461144
1.0,3,200.0,1.2618568830660204,1e-06,50000.0,0.010915832540316773,7.785030402514844e-05,3.0594872831129454,0.010437852934321803,0.0004976556568413988,4.118467757955961e-06,0.00101860768643369,0.0011320791871151324,0.002362085128134762,0.42357816661946457,0.0012610178909860667,0.0024333034796099134,0.8722935818754171,0.0011021692584920568,0.0024049788979300705
