dim,k,p,scale,L_reg,num_samples,eigen_error,orth_error,eigen_cost,fitted_eigen_error,eigenvalue_mse,fitted_eigenvalue_mse,eigenfunc_mse,linear_reconstruction,quadratic_reconstruction,cubic_reconstruction,linear_L_reconstruction,quadratic_L_reconstruction,cubic_L_reconstruction,linear_pde_error,quadratic_pde_error,cubic_pde_error
2.0,1,300.0,0.7386199822079361,1e-06,512.0,3.973804243504127e-09,9.919454086283041e-15,1.8730988151326622e-10,3.971432461305209e-09,9.694329257909504e-13,3.0853717568400087e-13,8.88503301111516e-11,1.0000000290348257,1.00000951956779,1.0000000158553561,1.0000000000486016,1.0000000010265555,1.000000000000522,1.0000166513293955,1.0018094480322306,1.000857200002889
2.0,1,300.0,0.7386199822079361,1e-06,1024.0,1.1664181012771483e-09,1.9119954349232345e-14,1.4720102332835976e-10,1.1655367842001198e-09,9.11086944327509e-13,2.4723745298667587e-16,3.2230406794630264e-11,1.0000000124600026,1.0000066358772266,1.0000000075733617,0.9999999999986237,0.9999999999709206,0.9999999999999851,1.0000166640283903,1.0018088088699684,1.0008569754507375
2.0,1,300.0,0.7386199822079361,1e-06,2048.0,2.000792328649555e-09,1.1263316012998727e-13,1.4615398517209232e-10,1.3346902086127742e-09,6.609451014186613e-10,1.001947776190618e-14,2.8803987238895717e-11,1.0000000103484088,1.0000059963042223,1.000000005692919,1.0000000000087619,1.0000000001851566,1.0000000000000944,1.0000166518036089,1.0018090710838543,1.0008582220314584
2.0,1,300.0,0.7386199822079361,1e-06,4096.0,7.032585755126961e-10,1.2267533788979795e-15,9.47857805974152e-11,7.024057864616364e-10,9.769217153822317e-13,4.215610925201908e-15,2.3268294744839524e-11,0.999999992328564,1.0000062215817833,0.9999999943170549,0.9999999999943141,0.9999999998799093,0.9999999999999384,1.000016663991681,1.0018085537753725,1.000857280318794
2.0,1,300.0,0.7386199822079361,1e-06,8192.0,1.370597779681362e-09,3.184998745018072e-16,1.7055557720023564e-10,1.3697486903471744e-09,9.54680640082574e-13,3.09326828120977e-15,3.1996870931755715e-11,0.9999999944477921,1.0000063522704727,0.9999999965463405,0.9999999999951297,0.9999999998971338,0.9999999999999473,1.0000166722774708,1.0018087260197017,1.0008564115603273
2.0,1,300.0,0.7386199822079361,1e-06,16384.0,1.4743803136696904e-09,2.669127899338493e-14,1.7054432799623592e-10,1.4740344460552047e-09,1.0180147476786902e-12,1.7712483631973244e-13,3.3061489681248194e-11,0.9999999955390025,1.0000066056416328,0.9999999963835442,0.9999999999631474,0.9999999992216899,0.9999999999996012,1.0000166657674998,1.0018087516949838,1.0008567463830944
2.0,1,300.0,0.7386199822079361,1e-06,32768.0,1.4949139461209685e-09,5.387128186325515e-15,1.725532858075741e-10,1.4943726445714363e-09,9.33862165765267e-13,5.319180485455992e-14,3.621214780516988e-11,0.9999999862285038,1.0000067593609552,0.9999999910131777,0.9999999999798005,0.9999999995734905,0.9999999999997808,1.000016666527719,1.001808885530882,1.0008574507407326
2.0,1,300.0,1.1288378916846888,1e-06,128.0,1.2126830010694418e-07,6.923228996530066e-11,2.4073517444366775e-08,1.212589509254516e-07,9.888668075684736e-13,1.6419301037404216e-11,4.320647558076082e-09,0.9999999689031365,1.0000561396423115,0.9999999858580826,0.9999999996449696,0.999999992610735,0.9999999999961503,1.0000167009225354,1.0018199675624684,1.0008485496512844
2.0,1,300.0,1.1288378916846888,1e-06,256.0,5.6587076673441076e-08,9.965642473638865e-11,1.1459936144653733e-08,5.658525242109557e-08,9.792729515261892e-13,5.476649914081041e-12,2.155347537263164e-09,0.9999999595085773,1.000040813667943,0.9999999728994656,0.9999999997949087,0.9999999957133628,0.999999999997758,1.0000167504461865,1.0018157923170756,1.0008442783421523
2.0,1,300.0,1.1288378916846888,1e-06,512.0,3.3087233362242147e-09,1.1226224224913883e-13,5.276446928097532e-10,3.307380506679312e-09,1.0025350700496224e-12,2.4818437092784544e-14,1.1434434250830851e-10,1.0000000171888812,1.0000103005182894,1.0000000078597648,1.000000000013788,1.0000000002910718,1.0000000000001485,1.0000166559094068,1.0018093948876834,1.0008571551926242
2.0,1,300.0,1.1288378916846888,1e-06,1024.0,2.9603179104906322e-09,5.533681466961071e-14,6.252297966743772e-10,2.9589761140870666e-09,1.0169388165907828e-12,2.2477619233661022e-14,8.882252447550129e-11,1.0000000119528305,1.0000086194774584,1.0000000048364852,1.0000000000131233,1.0000000002771314,1.0000000000001414,1.000016664263351,1.0018096901507456,1.0008560708207992
2.0,1,300.0,1.1288378916846888,1e-06,2048.0,3.0407675528623142e-09,5.053120656092634e-13,4.5443717272314293e-10,3.039871777955343e-09,9.320329678221959e-13,3.5967209482624417e-16,9.682344607969807e-11,1.0000000048575828,1.000008666569735,1.0000000031208172,0.9999999999983396,0.9999999999649453,0.999999999999982,1.0000166604405145,1.001809494438465,1.0008572111985437
2.0,1,300.0,1.1288378916846888,1e-06,4096.0,2.966258962865478e-09,4.287399129123057e-14,3.496963225335953e-10,2.9657899976572772e-09,9.966316353684332e-13,9.828474639149111e-14,8.159205878491913e-11,0.9999999891334489,1.0000079815615974,0.9999999891590537,0.9999999999725441,0.9999999994204373,0.9999999999997016,1.000016667943471,1.0018089950315683,1.0008567179404322
2.0,1,300.0,1.1288378916846888,1e-06,8192.0,3.5588492732569565e-09,3.092113668664178e-15,4.845104198328723e-10,3.558088916896795e-09,9.558338149472867e-13,1.1168983353959173e-14,9.632326411053486e-11,1.0000000088773386,1.0000081239557412,1.000000009142052,0.9999999999907486,0.9999999998046293,0.9999999999999006,1.0000166672044297,1.0018095842035446,1.00085755566355
2.0,1,300.0,1.1288378916846888,1e-06,16384.0,3.742189485420491e-09,2.2574785352616649e-13,6.898059135418185e-10,3.7406822924634746e-09,9.945881773618616e-13,5.3078513384476034e-14,1.100882194330542e-10,1.0000000151843176,1.0000083224747915,1.000000017576721,1.0000000000201648,1.0000000004259018,1.0000000000002154,1.0000166686245717,1.0018091310482589,1.000857842478251
2.0,1,300.0,1.1288378916846888,1e-06,32768.0,6.359582186824967e-09,4.2252928642539803e-14,9.97227088655575e-10,6.357750004913233e-09,1.0093800644062051e-12,1.2173254907640653e-13,1.7215327977618674e-10,1.0000000152396207,1.0000104014835205,1.0000000166281708,1.0000000000305378,1.0000000006446381,1.0000000000003266,1.0000166531974195,1.0018100101741407,1.0008596879331093
2.0,1,300.0,1.7252105499420405,1e-06,128.0,2.6053289976098806e-07,4.322252601246741e-10,6.283562238697322e-08,2.605308660126972e-07,9.788094425463696e-13,5.8344387152722025e-12,1.3953190846101026e-08,1.0000000925935144,1.0000993802407918,1.0000000736895567,0.9999999997889648,0.9999999956465802,0.9999999999978043,1.000016681701556,1.0018237629591134,1.0008425838156996
2.0,1,300.0,1.7252105499420405,1e-06,256.0,7.709583722191872e-08,3.1134441987776636e-10,5.242128259293074e-09,7.709039523658747e-08,9.831312160668438e-13,1.1051073380432845e-11,3.7523451543283e-09,1.0000000197206544,1.0000497318219659,1.000000004694853,0.9999999997090637,0.9999999939264157,0.9999999999968537,1.000016699965841,1.0018165936510726,1.000843910656585
2.0,1,300.0,1.7252105499420405,1e-06,512.0,9.903396017814837e-09,9.42192607528999e-13,2.079621431886968e-09,9.901762375797101e-09,9.993368858404312e-13,7.75468186375374e-14,4.030959688258973e-10,1.0000000017246002,1.000013591494009,0.9999999920322429,1.000000000024381,1.0000000005140603,1.0000000000002651,1.0000166620380238,1.0018110834382832,1.000854058024526
2.0,1,300.0,1.7252105499420405,1e-06,1024.0,1.4525724026514646e-08,1.5350143677783762e-12,3.330256504058718e-09,1.452491097370843e-08,9.985704593869192e-13,9.524027518056672e-15,5.892536104958195e-10,0.9999999969109272,1.0000154240071388,0.9999999888397201,0.9999999999914547,0.9999999998199451,0.999999999999907,1.0000166666032357,1.001811631438636,1.0008539763513156
2.0,1,300.0,1.7252105499420405,1e-06,2048.0,1.1961893908285242e-08,6.189338817179074e-13,3.1764728322495544e-09,1.1960335643992974e-08,9.919182729661453e-13,6.368210577922833e-14,4.427532156928272e-10,1.000000005706828,1.000013368283645,1.0000000067788404,1.000000000022092,1.0000000004658718,1.0000000000002376,1.0000166627292844,1.0018107006994474,1.0008571237608435
2.0,1,300.0,1.7252105499420405,1e-06,4096.0,6.888649225100438e-09,1.0911497574672355e-15,1.0663815020896994e-09,6.887336434479279e-09,9.600747238207998e-13,2.7535003147629508e-14,2.6475765489491293e-10,0.9999999980019296,1.0000109940292972,1.000000004910662,1.0000000000145293,1.0000000003065312,1.000000000000156,1.000016660498862,1.0018102901803627,1.000859004480327
2.0,1,300.0,1.7252105499420405,1e-06,8192.0,8.44614669829253e-09,7.035360964755651e-17,1.6920871744696987e-09,8.44414026651123e-09,9.8612405285732e-13,1.793081400994299e-13,2.8632894336606914e-10,0.9999999985257838,1.0000105243503696,0.999999999429403,1.0000000000370766,1.0000000007823526,1.0000000000004006,1.000016675984695,1.0018102613483961,1.0008563745191477
2.0,1,300.0,1.7252105499420405,1e-06,16384.0,7.916999149942067e-09,2.011210557044191e-13,1.5912328356299266e-09,7.91671982149827e-09,9.966844523022732e-13,2.207359167355731e-13,2.9368952593392124e-10,0.9999999968278824,1.000011134866132,1.0000000050543152,0.999999999958861,0.9999999991322127,0.9999999999995578,1.0000166606055425,1.0018098665403703,1.0008591692991353
2.0,1,300.0,1.7252105499420405,1e-06,32768.0,1.648909771974212e-08,4.886224971634206e-13,3.231729923820262e-09,1.6489057980402852e-08,9.900361836327645e-13,1.4264786905545957e-12,5.413161640636002e-10,1.0000000031443967,1.0000123105555772,1.0000000054210914,0.9999999998954351,0.9999999977949006,0.9999999999988746,1.0000166594578412,1.0018097139397726,1.0008586211409647
2.0,1,300.0,2.636650898730358,1e-06,128.0,5.424121082630643e-08,3.225576787090618e-11,4.000293997670447e-09,5.424119640319862e-08,9.622584952456826e-13,7.410647351935405e-13,3.807699556123284e-09,0.9999999937962308,1.0000550775501535,1.0000000056548723,0.9999999999246172,0.999999998429012,0.9999999999991906,1.0000167122250114,1.001817305055571,1.0008511681510062
2.0,1,300.0,2.636650898730358,1e-06,256.0,7.254734958464615e-08,2.1831372806375283e-10,2.9849848457163736e-08,7.25466328236666e-08,9.486366233457958e-13,3.3145512479426667e-12,4.63757985203433e-09,1.0000000003215035,1.0000557998435646,1.0000000054702185,0.9999999998405957,0.9999999966785938,0.9999999999982855,1.0000167247932261,1.001818146841888,1.0008444397427683
2.0,1,300.0,2.636650898730358,1e-06,512.0,2.972654501658162e-08,5.085286019951936e-13,1.2422430732343005e-08,2.9725800673672223e-08,9.674916849921727e-13,1.4606691318461267e-14,1.4302925010348104e-09,0.999999998047681,1.00001571680004,0.9999999936316927,0.9999999999894177,0.9999999997770366,0.999999999999885,1.000016652729499,1.0018111458638725,1.0008594013634113
2.0,1,300.0,2.636650898730358,1e-06,1024.0,1.1889736039829942e-08,1.0824777821417166e-12,1.7736145316907813e-09,1.1889700072499957e-08,9.781860744915467e-13,6.390123017642247e-13,6.574931585638749e-10,0.9999999813315675,1.0000173705538908,0.9999999847062443,0.9999999999299797,0.9999999985260684,0.9999999999992377,1.0000166677206075,1.0018111049885012,1.0008566848034006
2.0,1,300.0,2.636650898730358,1e-06,2048.0,1.610712849370827e-08,1.7999841514499284e-12,2.130653921266503e-09,1.6107127587026156e-08,9.68431449660401e-13,1.0286022303543241e-12,7.600294894235506e-10,0.9999999957046838,1.000015854410068,1.0000000072987343,0.9999999999111922,0.9999999981292638,0.9999999999990473,1.0000166652874263,1.0018109060780758,1.0008586435534237
2.0,1,300.0,2.636650898730358,1e-06,4096.0,,,,,,,,,,,0.0,0.0,0.0,,,
2.0,1,300.0,2.636650898730358,1e-06,8192.0,1.760592410560157e-08,7.36902409475329e-13,4.310604907421839e-09,1.7605856936963047e-08,9.643446573990457e-13,5.224998311572697e-13,7.736122391337988e-10,0.9999999988054672,1.0000138490038466,0.9999999988898888,0.9999999999367094,0.9999999986659085,0.9999999999993159,1.000016663995405,1.0018116284185627,1.0008565700631187
2.0,1,300.0,2.636650898730358,1e-06,16384.0,7.95212870924489e-09,2.0656810251613715e-13,2.2853064646505945e-09,7.951904159620166e-09,9.931678349129897e-13,2.732270832118048e-13,4.894465945828459e-10,0.9999999987428888,1.0000160924100303,0.9999999995943384,0.9999999999542323,0.9999999990358354,0.9999999999995055,1.000016661530027,1.0018099403996603,1.00085725950366
2.0,1,300.0,2.636650898730358,1e-06,32768.0,1.1221484018342699e-08,4.719526803038513e-13,2.800997680945836e-09,1.1221467643077785e-08,9.841118343938283e-13,7.465967105564123e-13,6.218711258072329e-10,1.0000000028985323,1.0000170895323217,1.000000006749665,0.9999999999243518,0.9999999984067098,0.9999999999991868,1.0000166622712583,1.0018110089368195,1.0008577568816615
2.0,1,300.0,4.0296113202004,1e-06,128.0,3.029866524364839e-07,5.420089892079345e-10,9.902824596132688e-08,3.0297584836148735e-07,9.087623867521171e-13,1.7980007003475932e-11,2.1922376768959922e-08,0.9999999637419221,1.000121062883792,0.9999999590974894,0.9999999996284411,0.9999999924056866,0.9999999999958891,1.0000167592801155,1.0018266452792601,1.00083704919652
2.0,1,300.0,4.0296113202004,1e-06,256.0,2.0691530236099494e-07,1.782803106877422e-10,4.337745540592425e-08,2.0691058316941047e-07,9.229311468702756e-13,9.815993475213168e-12,1.4311759259460428e-08,0.9999999789486074,1.0000792899996922,0.9999999954042867,0.9999999997255488,0.9999999943221061,0.9999999999970397,1.000016786372967,1.0018200060665448,1.0008412773292563
2.0,1,300.0,4.0296113202004,1e-06,512.0,8.204095374530257e-08,4.6400243883194544e-11,1.7486045777467077e-08,8.203814727791643e-08,9.48527510748463e-13,7.0181595252149185e-12,5.254206692228945e-09,0.9999999045524105,1.000024227585839,0.9999999103229344,0.9999999997675455,0.9999999951257171,0.9999999999973657,1.0000167349441755,1.0018141682156891,1.0008476801547217
2.0,1,300.0,4.0296113202004,1e-06,1024.0,9.702491878101707e-08,1.363496486472943e-11,2.732290114628793e-08,9.702095800393002e-08,9.44815997284912e-13,8.774527534143425e-12,6.294625133069488e-09,0.99999988675975,1.000031774119021,0.9999998926605791,0.9999999997399727,0.9999999945611926,0.9999999999970254,1.0000167114360083,1.0018136496964902,1.0008466899436301
2.0,1,300.0,4.0296113202004,1e-06,2048.0,8.975345498858483e-08,4.4255154994911636e-11,2.2982056105914775e-08,8.975036753093126e-08,9.463182259249395e-13,7.452350379680252e-12,5.7093052638749255e-09,0.9999999571768206,1.0000273439059575,0.9999999719803249,0.9999999997607469,0.9999999949814506,0.9999999999973841,1.0000166846921141,1.0018137172537553,1.0008553577919723
2.0,1,300.0,4.0296113202004,1e-06,4096.0,7.80554085738847e-08,1.4668209969489911e-12,2.0083975295102317e-08,7.805293569097253e-08,9.531069625676422e-13,6.496439006794282e-12,4.913027491862001e-09,0.9999999890178414,1.0000228946472163,1.0000000007794843,0.999999999776781,0.9999999953085853,0.9999999999975968,1.0000166426099917,1.0018127696498926,1.0008619168109552
2.0,1,300.0,4.0296113202004,1e-06,8192.0,8.881310705144629e-08,8.668288702824542e-13,2.5218472356482408e-08,8.881085191151194e-08,9.636798960927315e-13,6.167194229603552e-12,5.632721301582467e-09,1.0000000078671523,1.0000283801477705,1.0000000182243958,0.9999999997826048,0.999999995435796,0.9999999999976817,1.0000166312194096,1.0018132296383702,1.0008615003993844
2.0,1,300.0,4.0296113202004,1e-06,16384.0,8.545512825274522e-08,1.3964620630687749e-14,2.233577842502515e-08,8.545256687467172e-08,9.450650845952514e-13,6.618143493211537e-12,5.414120556806364e-09,0.9999999989165578,1.0000317944374233,1.0000000035728895,0.9999999997747513,0.9999999952763341,0.9999999999975744,1.000016649688387,1.001813564822575,1.000857897911007
2.0,1,300.0,4.0296113202004,1e-06,32768.0,8.882277243711767e-08,2.630377031183843e-12,2.2837670097234823e-08,8.88207995892434e-08,9.44762214752658e-13,5.6480787189344465e-12,5.634370396441284e-09,1.000000001695599,1.0000330641247133,1.0000000081891864,0.9999999997919259,0.9999999956376192,0.9999999999977662,1.0000166518831624,1.001814128938909,1.0008574948141655
2.0,1,300.0,6.158482110660264,1e-06,128.0,1.0638822131206727e-07,2.332118863234938e-10,1.00530720416465e-08,1.0638602924299259e-07,7.605551194261496e-13,5.5350711280304166e-12,8.745904521011915e-09,0.9999999676909807,1.0000961689383263,0.999999942710319,0.9999999997938613,0.9999999957558999,0.9999999999976875,1.0000167016213781,1.0018216731740883,1.0008398429780416
2.0,1,300.0,6.158482110660264,1e-06,256.0,1.2301425956690555e-07,1.592046585437599e-10,2.5928338363730854e-08,1.2301083509594369e-07,7.317251324641983e-13,7.322058665542232e-12,8.808213509663639e-09,0.9999999624341414,1.0000734111792737,1.0000000081989615,0.9999999997628745,0.9999999950879039,0.9999999999974792,1.0000167586409945,1.0018200874622945,1.0008625532855595
2.0,1,300.0,6.158482110660264,1e-06,512.0,7.850094553259548e-08,2.597498907999993e-11,1.9747618094376497e-08,7.849820526030641e-08,7.848452870103774e-13,6.458185071598405e-12,5.321265768090208e-09,0.9999998972303225,1.0000335712033708,0.999999905096786,0.9999999997769744,0.9999999953360329,0.9999999999974667,1.0000167406760365,1.0018179378418361,1.0008478299942307
2.0,1,300.0,6.158482110660264,1e-06,1024.0,5.8830407512650596e-08,7.2163948386978695e-12,1.8500626296225158e-08,5.8828685046178435e-08,8.139806675779134e-13,4.90460690082068e-12,4.034163428101655e-09,0.999999916238453,1.0000388600826442,0.9999999356303763,0.9999999998057248,0.9999999959411976,0.9999999999978354,1.0000167049871977,1.0018153151408487,1.0008482154527774
2.0,1,300.0,6.158482110660264,1e-06,2048.0,7.848916291672641e-08,3.458035452079706e-11,2.8787003665175307e-08,7.848593464564594e-08,7.880371736618628e-13,7.206262724036999e-12,5.287886285397194e-09,0.9999999588772404,1.0000367285273264,0.9999999527744122,0.9999999997647395,0.9999999950775986,0.9999999999973872,1.0000166702605418,1.0018157016139906,1.0008532589837247
2.0,1,300.0,6.158482110660264,1e-06,4096.0,8.669429260851757e-08,4.841086840747573e-13,2.3677212642677324e-08,8.669109327712046e-08,7.752458178483012e-13,7.12434739949535e-12,5.680731868240914e-09,1.0000000062140653,1.0000280001518569,1.0000000851711321,0.9999999997663342,0.9999999950940005,0.9999999999976462,1.0000166359356308,1.0018139279448184,1.000869075768381
2.0,1,300.0,6.158482110660264,1e-06,8192.0,9.351065739968091e-08,4.954436504391516e-13,2.4010452857281305e-08,9.350835608338849e-08,7.672038389104204e-13,5.7260191792747856e-12,6.1614094952384866e-09,0.9999999966852936,1.000036506119879,0.9999999809441926,0.9999999997904715,0.9999999956117619,0.9999999999977033,1.0000166352291335,1.0018154325353845,1.0008617304189922
2.0,1,300.0,6.158482110660264,1e-06,16384.0,8.828722048841339e-08,1.5000558333875937e-16,2.3795357540577205e-08,8.828517381240685e-08,7.755770410782311e-13,5.342058492570699e-12,5.963547009502979e-09,0.99999997661644,1.00003989017986,0.9999998992151956,0.9999999997975256,0.9999999957653154,0.9999999999976464,1.000016661808362,1.0018158185621755,1.000842170142719
2.0,1,300.0,6.158482110660264,1e-06,32768.0,9.148763630852571e-08,2.291134623210358e-12,2.5930112699520142e-08,9.148565889578555e-08,7.611489733432306e-13,5.192211832599477e-12,6.202231370211583e-09,1.0000000061425278,1.0000427970005925,0.9999999930811534,0.9999999998005199,0.9999999958284223,0.9999999999978296,1.0000166332265572,1.0018157837173374,1.0008627051761805
2.0,1,300.0,9.412049672680666,1e-06,128.0,1.2429410855178466e-08,1.522050633374227e-12,7.234512478863498e-09,1.2428676149216951e-08,9.145954609522895e-13,9.839740637956926e-15,3.0849528460855376e-09,1.0000000445106538,1.0001092087152441,1.0000000229377397,0.9999999999913236,0.9999999998216451,0.9999999999999067,1.0000166065785585,1.0018265653199387,1.000857796603164
2.0,1,300.0,9.412049672680666,1e-06,256.0,1.0009818308885339e-08,1.8443674749722594e-10,5.568121775991658e-09,1.0009003221019331e-08,9.354835692033287e-13,4.145809217292572e-15,2.537025444848687e-09,1.0000000141622338,1.0000969503119073,1.000000005447904,0.9999999999943643,0.9999999998838321,0.9999999999999392,1.0000166321883526,1.0018236653170203,1.000857621255199
2.0,1,300.0,9.412049672680666,1e-06,512.0,7.360665763963429e-09,5.342874345380494e-13,3.79398253732746e-09,7.35929501746034e-09,9.401963092510249e-13,4.0461807317572626e-14,1.8226843641990469e-09,1.0000000045429271,1.000085224847934,1.000000001035283,1.0000000000176101,1.000000000364105,1.0000000000001903,1.0000166679123672,1.0018215879265235,1.0008571427714665
2.0,1,300.0,9.412049672680666,1e-06,1024.0,7.956869736029841e-09,5.885935187370534e-13,3.893646402885583e-09,7.956106085403426e-09,9.327237845514104e-13,8.44662774154335e-15,1.970212331797379e-09,0.9999999955629719,1.0000867137429421,0.9999999978009974,0.9999999999919522,0.9999999998337169,0.999999999999913,1.000016667283416,1.0018225501011886,1.0008574461495094
2.0,1,300.0,9.412049672680666,1e-06,2048.0,7.816089758661625e-09,3.84008947595557e-12,3.7012227910898568e-09,7.814686261002018e-09,9.261704687489369e-13,4.942369082216735e-14,1.9204322186816843e-09,1.000000000069622,1.0000846106666503,0.9999999985237455,1.0000000000194647,1.0000000004024825,1.0000000000002105,1.000016663467399,1.001824508539624,1.0008581760015147
2.0,1,300.0,9.412049672680666,1e-06,4096.0,7.50105985782937e-09,1.186234985584159e-13,3.7333393244201965e-09,7.500226116503954e-09,9.28474637414675e-13,2.5481660203046996e-15,1.8508461761728862e-09,0.9999999979175738,1.0000846082257346,0.9999999996098147,0.99999999999558,0.9999999999086151,0.9999999999999521,1.0000166623236082,1.0018265066658896,1.000857614451451
2.0,1,300.0,9.412049672680666,1e-06,8192.0,7.599883329045558e-09,3.2918895857844425e-12,3.88610459101369e-09,7.598907766655145e-09,9.441551978511327e-13,2.569617681933278e-16,1.8858729317990197e-09,0.999999995242291,1.0000872691687615,0.999999993690516,1.0000000000014035,1.000000000028999,1.000000000000015,1.0000166661223464,1.0018240170957842,1.0008563611870547
2.0,1,300.0,9.412049672680666,1e-06,16384.0,7.88909340669724e-09,5.432572727879652e-13,4.042395121681044e-09,7.888408305984368e-09,9.364635213139166e-13,1.9600571127508307e-14,1.9515827315458636e-09,0.9999999998609416,1.00008806079896,0.9999999979632096,0.9999999999877419,0.9999999997467933,0.9999999999998672,1.0000166639487984,1.0018262847190829,1.0008565406028211
2.0,1,300.0,9.412049672680666,1e-06,32768.0,8.01469182281737e-09,2.7887480186272193e-13,3.982928252885827e-09,8.013668606634212e-09,9.134761919005709e-13,3.1116618002520373e-15,1.9575597930501256e-09,1.00000000411308,1.00008776625966,1.0000000030793594,1.0000000000048834,1.0000000001008988,1.0000000000000526,1.0000166594455362,1.0018250795356114,1.0008579419424544
2.0,1,300.0,14.384498882876622,1e-06,128.0,5.987698393041844e-08,8.651312709944515e-12,3.092266828070619e-08,5.987520330458065e-08,9.373829609962435e-13,1.3411237884391096e-13,1.5100457886753895e-08,1.0000001272239316,1.0002458510352015,1.0000000503735094,1.0000000000319706,1.0000000006334413,1.0000000000003422,1.0000165105368546,1.0018524329204015,1.0008568873974155
2.0,1,300.0,14.384498882876622,1e-06,256.0,4.8056264193862e-08,1.0688952474102663e-09,2.473545483419955e-08,4.8054250881350065e-08,9.41168713867952e-13,2.0137722942917798e-13,1.2319411989280333e-08,1.0000000614907285,1.00022063654336,1.000000022328994,1.0000000000392368,1.0000000007819057,1.0000000000004226,1.0000165804609629,1.0018471724918492,1.000856958717037
2.0,1,300.0,14.384498882876622,1e-06,512.0,3.835031600289378e-08,7.931948072137378e-12,1.9365280674378048e-08,3.834828577634602e-08,9.49857184771592e-13,2.0272687232552305e-13,9.589565699109696e-09,1.0000000149002033,1.000197271442938,1.000000003236969,1.000000000039409,1.0000000007897665,1.000000000000426,1.0000166700354784,1.001842862551347,1.0008571437269318
2.0,1,300.0,14.384498882876622,1e-06,1024.0,3.9142970679455974e-08,2.5014464956257974e-12,1.9547902857131032e-08,3.9141327128699345e-08,9.420394953786635e-13,9.698380573836778e-14,9.783901751141441e-09,0.9999999983800991,1.0001989729129033,0.9999999958009684,1.0000000000272677,1.0000000005459746,1.0000000000002953,1.0000166659661684,1.001843265865308,1.00085712911182
2.0,1,300.0,14.384498882876622,1e-06,2048.0,3.9288952559095485e-08,2.239319468568361e-11,1.9863493956248805e-08,3.928683264559708e-08,9.452832060782274e-13,2.3399671408129855e-13,9.824658199471002e-09,1.0000000042041002,1.0001996891267868,0.9999999984103215,1.0000000000423497,1.0000000008479126,1.0000000000004585,1.0000166632419825,1.0018444122276704,1.000857028535587
2.0,1,300.0,14.384498882876622,1e-06,4096.0,3.906307521512134e-08,4.419775160447901e-12,1.9936311805095983e-08,3.906126817345385e-08,9.475024454228792e-13,1.3754199024223217e-13,9.765969793441283e-09,0.9999999898984956,1.0001991322620887,0.999999992331735,1.000000000032479,1.000000000650164,1.0000000000003522,1.0000166601411447,1.0018457851268145,1.000857089252819
2.0,1,300.0,14.384498882876622,1e-06,8192.0,4.0403552654694415e-08,1.9099581544612915e-11,2.0521528209856593e-08,4.040195585609027e-08,9.466708464333369e-13,8.44934747346162e-14,1.0103360919948619e-08,0.999999990039227,1.0002026425418886,0.9999999923249998,1.000000000025456,1.0000000005090672,1.000000000000276,1.0000166686260303,1.001845796977048,1.0008571902892591
2.0,1,300.0,14.384498882876622,1e-06,16384.0,4.135676180352118e-08,6.270704787511867e-12,2.0914493305947903e-08,4.1354760418356526e-08,9.475694917106784e-13,1.9472200794455113e-13,1.0337548429228125e-08,1.000000003253463,1.0002049839839025,0.9999999978141014,1.0000000000386329,1.0000000007723078,1.0000000000004183,1.000016661835264,1.0018459405778892,1.0008570276922846
2.0,1,300.0,14.384498882876622,1e-06,32768.0,4.129897252357139e-08,4.383663865811482e-12,2.0924748774528283e-08,4.129726121117388e-08,9.436363252496113e-13,1.1340952768217698e-13,1.0323503298511508e-08,1.0000000119145838,1.0002049451980126,1.0000000020705249,1.0000000000294773,1.0000000005893945,1.0000000000003186,1.000016656349727,1.0018461180817526,1.0008571959273629
2.0,1,300.0,21.983926488622892,1e-06,128.0,2.594069173613174e-07,3.489819256978306e-11,1.2002721359602095e-07,2.5940375198669545e-07,7.652632656719684e-13,8.178515389697648e-13,6.547660963709288e-08,1.0000002912952843,1.0005130178162187,1.0000001160614134,1.0000000000786546,1.0000000014434083,1.000000000000831,1.0000163322126498,1.0019044324316984,1.0008561149451798
2.0,1,300.0,21.983926488622892,1e-06,256.0,2.1383542872427617e-07,4.869042428573191e-09,1.0409762414004081e-07,2.1383271528129525e-07,7.840746856394828e-13,5.802109233326789e-13,5.487268985586018e-08,1.0000001439391233,1.0004661305926026,1.0000000536686908,1.000000000066478,1.0000000012336858,1.0000000000007123,1.0000164778699066,1.0018958301396277,1.0008565829095712
2.0,1,300.0,21.983926488622892,1e-06,512.0,1.7442233745557485e-07,5.525397884987925e-11,8.900940442778582e-08,1.7441975968202513e-07,8.053660036587173e-13,5.014293952308475e-13,4.362517581482198e-08,1.0000000235369007,1.000421217536178,1.000000003070084,1.0000000000619667,1.0000000011627173,1.0000000000006715,1.0000166840237619,1.0018870572050165,1.0008568373366746
2.0,1,300.0,21.983926488622892,1e-06,1024.0,1.7687892954372015e-07,1.5803293830257218e-11,8.785556616663272e-08,1.7687642920415347e-07,8.014937788845929e-13,4.705702262493272e-13,4.4216719289617325e-08,0.9999999970929395,1.0004241556555995,0.9999999915316999,1.0000000000600657,1.0000000011253538,1.0000000000006528,1.0000166687194647,1.0018874133456135,1.0008568373962838
